x;y
137;-113
137;-112
137;-109
137;-106
137;-104
137;-99
136;-98
134;-98
133;-98
131;-98
127;-98
125;-97
121;-96
114;-93
110;-92
106;-91
103;-90
99;-88
89;-78
84;-73
80;-69
75;-64
68;-57
65;-54
62;-50
55;-43
50;-38
46;-34
41;-29
36;-24
26;-14
22;-10
17;-5
7;4
3;8
-1;13
-6;18
-16;28
-20;32
-25;37
-30;42
-35;47
-44;56
-49;61
-54;66
-59;71
-68;79
-71;83
-78;90
-78;90
-85;97
-88;100
-90;105
-92;109
-97;118
-99;123
-103;130
-105;130
-107;130
-109;130
-111;130
-114;130
-116;130
-117;130
-119;130
-122;130
-122;130
-122;130
-122;130
