time;x;y;fx;fy
63;119;-118;-137;693
126;115;-111;-137;693
189;113;-107;-137;677
252;112;-104;-137;677
315;110;-100;-137;677
378;108;-96;-137;677
441;108;-89;-85;677
504;108;-85;-85;677
567;108;-82;-85;1388
630;108;-78;-85;1388
693;108;-71;-40;1388
756;108;-67;-40;1388
819;108;-64;-40;1388
882;108;-64;-40;1585
945;108;-72;-40;1585
1008;108;-75;-53;1585
1071;108;-79;-53;1585
1134;108;-82;-53;1585
1197;108;-86;-53;2160
1260;108;-82;-53;2160
1323;108;-78;-72;2160
1386;108;-75;-72;2160
1449;108;-67;-72;2160
1512;108;-64;-72;1358
1575;108;-60;-72;1358
1638;108;-57;-84;1358
1701;108;-49;-84;1358
1764;108;-46;-84;1358
1827;108;-42;-84;1502
1890;108;-38;-84;1502
1953;108;-31;-33;1502
2016;108;-27;-33;1502
2079;108;-24;-33;1502
2142;108;-20;-33;1484
2205;108;-13;0;1484
2268;108;-9;0;1484
2331;108;-6;0;1484
2394;108;-2;0;1484
2457;108;4;0;1467
2520;108;8;-26;1467
2583;108;12;-26;1467
2646;108;15;-26;1467
2709;108;23;-26;1467
2772;108;26;-26;1481
2835;108;30;-26;1481
2898;108;34;-26;1481
2961;108;41;-28;1481
3024;108;44;-28;1481
3087;108;48;-28;1354
3150;108;52;-28;1354
3213;108;59;-35;1354
3276;108;63;-35;1354
3339;108;66;-35;1354
3402;108;68;-35;1219
3465;108;68;-35;1219
3528;108;68;-40;1219
3591;108;68;-40;1219
3654;108;68;-40;1219
3717;108;63;-40;1512
3780;108;60;-40;1512
3843;108;56;0;1512
3906;108;52;0;1512
3969;108;45;0;1713
4032;108;40;0;1713
4095;108;36;0;1713
4158;108;26;0;1713
4221;108;21;0;1713
4284;108;17;0;1565
4347;108;13;0;1565
4410;108;6;0;1565
4473;108;2;0;1565
4536;108;0;0;1565
4599;108;-4;0;1316
4662;108;2;0;1316
4725;108;6;0;1316
4788;108;9;0;1316
4851;108;13;0;1316
4914;108;17;0;89
4977;108;17;0;89
5040;108;17;0;89
5103;108;17;-78;89
